dataset,model,ratio_per_omic,balanced_accuracy_mean,macro_f1_mean,accuracy_mean,macro_precision_mean,macro_recall_mean,weighted_f1_mean,mcc_mean,cohen_kappa_mean,macro_roc_auc_ovr_mean,weighted_roc_auc_ovr_mean,macro_pr_auc_ovr_mean,log_loss_mean,brier_score_mean,ece_mean,balanced_accuracy_sd,macro_f1_sd,accuracy_sd,macro_precision_sd,macro_recall_sd,weighted_f1_sd,mcc_sd,cohen_kappa_sd,macro_roc_auc_ovr_sd,weighted_roc_auc_ovr_sd,macro_pr_auc_ovr_sd,log_loss_sd,brier_score_sd,ece_sd,n_units
TCGA-BRCA,pnet,0.01,0.8150548686399586,0.8232102658716766,0.843840905683011,0.8405648332254918,0.8150548686399586,0.8410551891859698,0.7505606206956538,0.7474471550357968,0.9360089537259073,0.9278984735523342,0.875059619545486,0.9624480224122931,0.23570568548633028,0.07869378828755856,0.0075701072747124615,0.005498195573642656,0.005303672092813792,0.010088084267889128,0.0075701072747124615,0.005505288811915769,0.008096301331225462,0.008316434949179332,0.011874500779219931,0.012165605865514777,0.014099255695240672,0.21683678663463538,0.009805272282814593,0.004651369992834416,3
TCGA-BRCA,pnet,0.02,0.792737448185561,0.8073913925956706,0.8336944853392222,0.83483323806403,0.792737448185561,0.8303537507617064,0.7329922722687162,0.7285816934460367,0.9043093784410944,0.8989361592169564,0.8428983997760575,1.54276386962265,0.2564724493585244,0.09122876890227527,0.016862343281319733,0.00953663721523902,0.005855796011243036,0.005377067266029826,0.016862343281319733,0.00770090548653263,0.010934551100792817,0.012802456811026522,0.020748052385470596,0.020267032808720265,0.021352692272464217,0.369624525561959,0.01368191057553016,0.007535862444088776,3
TCGA-BRCA,pnet,0.05,0.8135034096751351,0.8258545450757016,0.8498071981624613,0.8490829888949386,0.8135034096751351,0.8475106251713789,0.7593917673434459,0.7556381407541704,0.9081856612108422,0.9039458716226401,0.8518375105860815,1.5652808799171025,0.23967268495068658,0.09096315402280782,0.01879212458398217,0.01270477978448315,0.008265386320846595,0.006137700063831873,0.01879212458398217,0.009568407583174877,0.014782701133482793,0.015943367219751182,0.021831889202128054,0.021627310634582522,0.02444110335688734,0.3939882997295289,0.018184244797276265,0.011215911695257267,3
TCGA-BRCA,pnet,0.1,0.8173463626522056,0.8280366427723789,0.852786212325686,0.8491061450487815,0.8173463626522056,0.8511270298747112,0.7648125267501565,0.7614563984357453,0.9099147923539269,0.9067486964182082,0.8520645957696861,1.569060758125327,0.23670025856867027,0.09225059121991475,0.012176494336704258,0.008417114545851754,0.006722366261334256,0.006103013631070509,0.012176494336704258,0.007137267341976022,0.01088209968950855,0.011770956900386754,0.021394137351999323,0.021186875972173416,0.023499317016979757,0.3910049637788976,0.017097034978822232,0.009814791445844235,3
TCGA-BRCA,pnet,0.2,0.8127027840829767,0.8227546685710428,0.8488448929238404,0.8430060329835412,0.8127027840829767,0.8470092689682535,0.7581155414279515,0.7548743711931274,0.9073904069877513,0.9037421542671016,0.8485521845179024,1.5776586423791301,0.24259760226928304,0.09438400191973183,0.016825426683720786,0.009855237440810455,0.0070684871105001195,0.0021739988378999225,0.016825426683720786,0.007776173026697496,0.012694450296552494,0.013379819909823206,0.021382320671447328,0.021164865107306634,0.023373495876550115,0.3910801045095727,0.01647358632206374,0.008716391561350833,3
TCGA-BRCA,pnet,0.25,0.8079190442218893,0.8182288894197325,0.8459016616911353,0.8397051449150954,0.8079190442218893,0.8437801475179699,0.753231331599617,0.7496811360405035,0.9060712389922901,0.9023921756676323,0.8462798056517862,1.5809962852372195,0.24600667010274405,0.09562314141509067,0.013665031250366444,0.006607429170575857,0.004900943139866299,0.000344467493667178,0.013665031250366444,0.005596824057042658,0.009402141783425995,0.010033753832592049,0.021830245076907038,0.02191575097659897,0.02315714766791372,0.3885749778240116,0.0154037674984606,0.00773912817487566,3
TCGA-BRCA,svm_early,1e-05,0.6916049416472618,0.6364718425513419,0.637400510673537,0.6348530103066398,0.6916049416472618,0.6355789873508773,0.4973785548633369,0.47345852263405624,0.8678442732478482,0.8413852112563037,0.6949230653468764,0.6684554904722878,0.3865776178761278,0.06818084390302527,0.0017882422279724155,0.0017172426474008865,0.005146954637595218,0.005824474229630405,0.0017882422279724155,0.0048953584970279585,0.004168952046843495,0.005124467626919523,0.0020191059957325743,0.0014616681425244072,0.0009358126506182023,0.006421910389149748,0.003785061009519571,0.00594674855460886,3
TCGA-BRCA,svm_early,0.0001,0.7165901773749201,0.6797023775651961,0.6843709744203165,0.6785940455671969,0.7165901773749201,0.6814274400712016,0.5523070650348441,0.5317301122559678,0.8841038069329074,0.8603544488466103,0.7216060569654452,0.6491317499771937,0.3663698362933394,0.07492525782397289,0.003679701739588826,0.0025486211606618086,0.0028321960887151957,0.0033124710390875765,0.003679701739588826,0.0031088196433027575,0.0037286338102675743,0.004434263743777791,0.00120552977785646,0.0007019171644369525,0.004356276350042884,0.004931896689156129,0.0025158023236892305,0.00212508642940452,3
TCGA-BRCA,svm_early,0.001,0.7268799825019402,0.703021308560011,0.7184417556128082,0.7212489236211392,0.7268799825019402,0.7120085821810399,0.5951964009223069,0.5787635031406362,0.9055582151356347,0.886617295215203,0.781202605430907,0.749212105878792,0.36420240419494493,0.12174572561192844,0.004840170314621463,0.004390460437217747,0.008193768098309302,0.0062634920743596485,0.004840170314621463,0.007750675723886391,0.011424756098831857,0.012055676243485258,0.001251039583446333,0.0035598254927229267,0.004997330069473322,0.008151988295120233,0.009324987808643126,0.006174006106354111,3
TCGA-BRCA,svm_early,0.01,0.7460847002511429,0.7242410405908971,0.7606836967856704,0.726068173687461,0.7460847002511429,0.7461842428523932,0.6508001479163751,0.6480731522474162,0.9266016713592973,0.9206013721441847,0.82869227448961,0.7994479184715021,0.29862324682514957,0.1094786106522464,0.008179729561623954,0.006814817437392966,0.006967028043586109,0.0029378657368540236,0.008179729561623954,0.007047460385577288,0.01009059107842881,0.01120203767131383,0.0032926314913297823,0.004830450537585679,0.011838425035980264,0.027405967598204805,0.014506481952260501,0.0045500222222254845,3
TCGA-BRCA,svm_early,0.02,0.7438625661735085,0.7220699757524827,0.7626424288430868,0.7221213022585816,0.7438625661735085,0.7476567681461884,0.6533188408970765,0.6510612737033795,0.9261404595298423,0.9240450890262576,0.8241834349094909,0.8122090412970452,0.292328123139776,0.11060265024361128,0.0034331833611838266,0.002548058888427672,0.003358420663926258,0.0018294707842989567,0.0034331833611838266,0.003491414373073693,0.004726439638590016,0.0053409091999141135,0.0010279428592453645,0.0033134504750239216,0.005523447834956142,0.017573082541683643,0.007708443793630949,0.00360191135416267,3
TCGA-BRCA,svm_early,0.05,0.7509400223698183,0.7313948676257702,0.7680834790209791,0.7348902304291264,0.7509400223698183,0.7529087396486851,0.6625784687530167,0.6597649769525344,0.9271654563888058,0.9249343928498787,0.8286457269645561,0.7909924632340161,0.28360432290667564,0.10649634058758689,0.0035152968993978073,0.004116760741653036,0.0025210108768140794,0.005281219099243133,0.0035152968993978073,0.0025631178689368914,0.003598358429192211,0.003720915901892305,0.002354460486662983,0.00213763369035726,0.0007457865077196299,0.012212572291298402,0.0059370899916056236,0.003015616031235246,3
TCGA-BRCA,svm_early,0.1,0.7410529742554518,0.7236159017511614,0.7636074178014968,0.7307066999335824,0.7410529742554518,0.7480846989392784,0.6562641784700278,0.6530408945755695,0.9256284891304108,0.922551012336705,0.8240715629725369,0.7843258944576549,0.2896671180157066,0.10682133890372815,0.006285899505360399,0.0068777875287649995,0.004131519010626033,0.00874064523336952,0.006285899505360399,0.003924895032236252,0.006426905896396052,0.006273827839097671,0.000792259647187972,0.000420636495420002,0.002331314305634068,0.026085201946075883,0.00787992471530713,0.00578446027610023,3
TCGA-BRCA,svm_early,0.2,0.7302269562019686,0.7161794843152478,0.757494287510735,0.7298136294371503,0.7302269562019686,0.7416946632566969,0.6476418030415059,0.6434978326127294,0.9222616205083289,0.9183404808410774,0.8175872718443359,0.7776036564600992,0.29770576949758576,0.11179605669655084,0.006797208352794542,0.00543741463258199,0.005028056414401151,0.006164234130850914,0.006797208352794542,0.005116367124106803,0.00802805142777953,0.008175725867160725,0.001073879989667533,0.0013874661112712157,0.00528667364428357,0.009421208932651033,0.009100716372636937,0.0061554201766147575,3
TCGA-BRCA,svm_early,0.25,0.7225600036517621,0.7079834811552516,0.7520208410011042,0.7213881978614626,0.7225600036517621,0.736016649578611,0.6394928678021109,0.6351092152225467,0.9203523753531005,0.9167083440719784,0.8121354270334146,0.7996593369475128,0.3079934075329907,0.11628893831105806,0.005236456585538895,0.005874544612226638,0.004548234632485874,0.007061448888620508,0.005236456585538895,0.004562102194269641,0.007123653526816391,0.00703569380975533,0.0006070696409024239,0.0006332425963005834,0.004472716031917655,0.0189719526204337,0.007437834478083216,0.004752194253734509,3
TCGA-BRCA,svm_early,0.5,0.7085351216840676,0.6955631980648187,0.7427884615384616,0.7121174461486429,0.7085351216840676,0.7267727839909175,0.6255240793710758,0.6206407576664796,0.9122284980105061,0.9094540048356112,0.7944560317492777,0.851030185899968,0.3259828980889813,0.1268229731133346,0.012526081758098766,0.012339998106148208,0.0072123653593674526,0.012374121614429173,0.012526081758098766,0.0074477539367670395,0.011556222662711597,0.011645152573762725,0.0026936387386153264,0.0018401679581093301,0.011998985112509958,0.021541787250000388,0.012558154494477893,0.006246659461427125,3
TCGA-BRCA,svm_early,0.75,0.6971329204506854,0.6860219536454905,0.7352395411605938,0.7062788718553161,0.6971329204506854,0.7192423945203007,0.6141506362030852,0.6089388716064662,0.9042667127229272,0.902018163928858,0.7799394444236278,0.9039181102246235,0.3398922291863331,0.13277780252094565,0.008114746037857471,0.008336006199117054,0.004806127268221158,0.008023594084404373,0.008114746037857471,0.004954177790606171,0.007391685105900116,0.0076824982968549125,0.0031680751085718497,0.0017465752944353,0.011585848069278258,0.017019251248420096,0.00932074924618093,0.0044941969329079555,3
TCGA-BRCA,svm_early,1.0,0.6835034350894252,0.6729018795004112,0.7267678045638571,0.6960021573556547,0.6835034350894252,0.7107705943877338,0.6010972102917136,0.5955486255915025,0.8967321157777789,0.8950797902758754,0.7687097702126491,0.9477599775024649,0.35443118315179617,0.1358874560036704,0.00687298604899256,0.007157787116713098,0.003299133960731524,0.008324071309217399,0.00687298604899256,0.003776731255693577,0.005003146616085972,0.005652594970918726,0.003912886921286394,0.0017077063423271092,0.013014924038321125,0.013833060866935759,0.007636141319182245,0.003427903789145559,3
TCGA-KIPAN,logreg_early,1e-05,0.8436257579007124,0.8471998883134289,0.8699606097810517,0.8572741361386269,0.8436257579007124,0.8699926915756063,0.7628123953748139,0.7593875718184692,0.9444777460378262,0.9437412392923594,0.903966217679632,0.4386794031309768,0.21656070318578088,0.11161583068463347,0.019789851042030945,0.028753924866642713,0.03274720206546904,0.033121579566872526,0.019789851042030945,0.031617527548436906,0.04997393205628073,0.05388824193952959,0.015041878998240336,0.01812319917591105,0.01760811980033011,0.03946297000071416,0.028744092641380545,0.0038112764102959393,3
TCGA-KIPAN,logreg_early,0.0001,0.886624677751699,0.8924159655528805,0.9154675670145282,0.9024390533389922,0.886624677751699,0.9151135017102111,0.841584131861815,0.8408578576496922,0.9637218324217601,0.9641762986789448,0.931777286549579,0.3781035641392421,0.15098701975334924,0.08211605302390063,0.00709662322758304,0.0068163111960824405,0.0074037473031611945,0.003966151951605219,0.00709662322758304,0.007668449761635754,0.014215480728270353,0.014506360047907226,0.0060986685854811555,0.006425920607052259,0.005648760360232837,0.04947797449241827,0.009012141784216486,0.005914468705910833,3
TCGA-KIPAN,logreg_early,0.001,0.912508380773481,0.896906815789206,0.9288505217925107,0.8896473522531682,0.912508380773481,0.9297902520728739,0.8696830414337695,0.8684449231277167,0.9777590633345349,0.9799078792574688,0.9492951388858729,0.35400048991262784,0.11625771279360508,0.05461678636301499,0.006533808060923237,0.0037860314161246335,0.0037083478387619348,0.002906775135126491,0.006533808060923237,0.0035441448873374656,0.006681342958051432,0.006807810454848113,0.005838681853878848,0.003573018764368785,0.008853749665174998,0.0407228917909049,0.007540911479978204,0.0037436901327561048,3
TCGA-KIPAN,logreg_early,0.01,0.9411675927362118,0.9237442193967172,0.9486310620012278,0.91146275874674,0.9411675927362118,0.9492400258971042,0.9059839083425448,0.9052042508055202,0.9892026756798007,0.990084975445944,0.9733457172487725,0.2587895950895573,0.08374601405172029,0.03948062979644421,0.00719585511133903,0.006773288947079719,0.004878003678303855,0.008718171609120428,0.00719585511133903,0.004835522220392522,0.00904187117863641,0.009003615509460662,0.0017298963167258303,0.0005743406217793656,0.0017343839184429718,0.011068401056517031,0.006818981046807848,0.004090033643002059,3
TCGA-KIPAN,logreg_early,0.02,0.9414086307372133,0.9321437398930278,0.9527046245140167,0.925938064231605,0.9414086307372133,0.9529182629089176,0.9126563074871127,0.9121602861439816,0.990949861999097,0.991598941199762,0.9760767752757086,0.21208080367811724,0.07439225195973714,0.03571046809963846,0.008173791226212142,0.005809501643087742,0.00419796108134548,0.00742632821801995,0.008173791226212142,0.004312254845527616,0.007947262560219732,0.007935502976117812,0.00021751597215525164,0.0005737093303395419,0.0031455069737427953,0.01946673314071428,0.007074368502815265,0.0036554212008860047,3
TCGA-KIPAN,logreg_early,0.05,0.9428249700157165,0.9301345686788313,0.9542776754655208,0.9214484330421747,0.9428249700157165,0.9547166437541855,0.9157778360378802,0.9152396506295543,0.9913123125899787,0.9924654176287558,0.9737209037219089,0.22966735415993736,0.07617587128949055,0.0384606031716361,0.0036361884195773957,0.0023709593967106432,0.001922414570620217,0.005068556741439168,0.0036361884195773957,0.002036150229421181,0.0035704999406872356,0.0036141973103427623,0.0006526963122005768,0.00045168288732531784,0.0034215880635408546,0.010714584758530493,0.0033108397142586708,0.002125982267896979,3
TCGA-KIPAN,logreg_early,0.1,0.9425092382735282,0.9311992754388948,0.9539958051974627,0.9231865987858695,0.9425092382735282,0.9543593957601783,0.9150114549035918,0.9145423105681276,0.9925907372263496,0.9930521476089961,0.9779857013917955,0.2286779705019476,0.07514889999387198,0.038357610939352194,0.001952102498830895,0.002117993140821576,0.002353548816602251,0.004355147323736616,0.001952102498830895,0.002475749980991126,0.004474720649105313,0.004445543215415717,0.0008664317381553473,0.0009786341529674238,0.0034799746986847475,0.020198437523604024,0.003193762416061117,0.001661458841495424,3
TCGA-KIPAN,logreg_early,0.2,0.9522793906421226,0.9461306291482129,0.9610169838346634,0.941884369048514,0.9522793906421226,0.9610631551421456,0.9276440077183238,0.9272564836343394,0.9938913336680774,0.9940431299238944,0.9811525630788359,0.20306185971810878,0.06445436598544964,0.03274359260182086,0.002156494144714196,0.004490014975850122,0.0038466863329476436,0.0061778135378680096,0.002156494144714196,0.0039006170043595226,0.006959516729386462,0.0071843727211612874,0.0009725023169209072,0.0010947686172087787,0.0029953314286531277,0.02690148860637428,0.005444166539077026,0.0025017380258269637,3
TCGA-KIPAN,logreg_early,0.25,0.9470889756418993,0.9417119721952729,0.959536013914467,0.938983989990553,0.9470889756418993,0.9595644931338184,0.9249598324250169,0.9244722997774066,0.9937261700152531,0.9940142190334087,0.9800189400499543,0.21094354301536233,0.06788816750304015,0.035243323047009896,0.0036622955094214186,0.006501210105161155,0.003734846161271673,0.0093401669875189,0.0036622955094214186,0.0037804770572232448,0.006654440807043315,0.00690364491300024,0.000977987296605577,0.0010091115194582065,0.0025260902486975126,0.025623366818987157,0.005872723662420503,0.0028439691694622663,3
TCGA-KIPAN,logreg_early,0.5,0.9442197805238525,0.944296569732067,0.9593554327808471,0.9463254690529137,0.9442197805238525,0.9591165588366266,0.9241639306313628,0.9235719339158202,0.9917703041963998,0.9920827790844754,0.9746354337091919,0.24376942789017333,0.07177735557109137,0.037078740901786554,0.0053873852885371444,0.0038129871594997197,0.0027761595291715046,0.0024595641847806288,0.0053873852885371444,0.002888347312441428,0.00531874960670059,0.005479442620895248,0.0009464403626044486,0.0007353615522120693,0.003371344380858834,0.014513091915072399,0.0034891843779830943,0.0017203938619712506,3
TCGA-KIPAN,logreg_early,0.75,0.9469839304370722,0.9451869571427883,0.9593518518518519,0.9453665308715361,0.9469839304370722,0.9592160902457536,0.9243761698393819,0.9237808961535715,0.9905391536349373,0.9908617874732384,0.9736384087081187,0.25433483332263584,0.07127614675401411,0.0373912587489743,0.004427986938433584,0.003814549429673065,0.0028448892628538808,0.003295923323607575,0.004427986938433584,0.0029103694998249088,0.005315604600854508,0.005523036983111358,0.001174627904979946,0.0005531802279732123,0.0033841559226402097,0.00531128440730123,0.0019974503308351076,0.0011916045514221477,3
TCGA-KIPAN,logreg_early,1.0,0.9442949063988223,0.9438264885706132,0.958426949048496,0.9458344620704894,0.9442949063988223,0.9582952542065155,0.9225842179312062,0.9219992598147843,0.9890942325022732,0.9899827908067153,0.9730814109945817,0.2608284484450112,0.0713682483937314,0.037220301056545585,0.006279238370631214,0.0075388297820876225,0.004250615510899826,0.009458440135082024,0.006279238370631214,0.004276905209775325,0.0077679999012766985,0.007969637123501624,0.0018320787096872543,0.0008378552279371099,0.0034346859787237555,0.01255972504603084,0.004269548515660059,0.0020063697088779915,3
TCGA-KIPAN,logreg_late,1e-05,0.8805567925584792,0.8511244630745306,0.8601432371598117,0.8363076268817756,0.8805567925584792,0.8614014708996655,0.7607442292882244,0.7525130016863253,0.9399728542112123,0.9237230954907619,0.8879078016369855,0.6722291186448474,0.389583224078573,0.32589328636007664,0.005341909967503259,0.008832593653871698,0.01564336131021793,0.010077139206479851,0.005341909967503259,0.01545985065094393,0.02490521417049834,0.02604655495162616,0.008308365750364553,0.013665158837148531,0.003658116691001294,0.0114262762207331,0.01050931458625288,0.010144037242171122,3
TCGA-KIPAN,logreg_late,0.0001,0.9155838185050378,0.8960902692722473,0.9134724780028648,0.8818934398183571,0.9155838185050378,0.9141652212290033,0.8427347734885342,0.841294566785439,0.9690803290886647,0.960538919009568,0.9376710714287563,0.5742446790099295,0.3151410370359928,0.3209675160171534,0.007363842105971882,0.008972302820745747,0.011960850659608096,0.010413833365407587,0.007363842105971882,0.011850121687361315,0.020406368566009785,0.020711610056199873,0.0060845141224643625,0.009262404122163826,0.0032635178657379,0.013561859843774799,0.012029273722356985,0.0052319676473300426,3
TCGA-KIPAN,logreg_late,0.001,0.9372562212983139,0.9203425435842455,0.9416149989768775,0.9074554334601054,0.9372562212983139,0.9420977665143355,0.892858854309941,0.8921185326124318,0.9862454106838344,0.9843014830389105,0.9555443596995071,0.4261281201530649,0.20314809488123986,0.25589379425861014,0.00756873308627474,0.007602090250656094,0.004961355516674528,0.00783939434405964,0.00756873308627474,0.00484120766236618,0.008844040734005913,0.008887027568357644,0.0016844737601345546,0.002755067120840768,0.0016113085269920014,0.01058369676997404,0.007532484166542105,0.001591279728216159,3
TCGA-KIPAN,logreg_late,0.01,0.9599120842206128,0.941317275132337,0.9621275833844894,0.9270516723374778,0.9599120842206128,0.9627386218007769,0.9308641721132803,0.9301939464543363,0.9942928486201398,0.9952070578630078,0.9726226723952877,0.20749232381455418,0.08532203277393598,0.11722188078412689,0.001962968832113178,0.0013107159513102405,0.0013859447149079261,0.0021420464636105687,0.001962968832113178,0.0012812282356565112,0.0023439653089687373,0.002410650277735842,0.00016550264487579945,0.00046942027297878407,0.0023975796132666674,0.0041713264690750075,0.0007852811765998019,0.002655828757242757,3
TCGA-KIPAN,logreg_late,0.02,0.9590823187987482,0.9394604559083678,0.9619470022508696,0.9247662918132503,0.9590823187987482,0.962671973593769,0.9306938996648686,0.9299431892748427,0.9948820483301682,0.9952076770753436,0.9795753513065152,0.16224061975713763,0.06993645878975173,0.07729786785901772,0.0027006291412761526,0.00430509545155841,0.002802814402941632,0.005835219327945092,0.0027006291412761526,0.0026690582290482385,0.004946842244288696,0.004985906598342367,0.0006903789793966942,0.00042927640332201487,0.003679120353911917,0.004544857804978375,0.0014514106725114734,0.0013490952551315559,3
TCGA-KIPAN,logreg_late,0.05,0.9582698571522369,0.9432349717374646,0.9635164722733783,0.932388502039073,0.9582698571522369,0.9640734286006882,0.9332169947715686,0.9325889179737773,0.9965905971403807,0.9964597602635733,0.9859953694370832,0.13892685005917407,0.06202582780921476,0.06672078084540076,0.003873794109028064,0.004866912346377731,0.002500571476450057,0.006119470944606267,0.003873794109028064,0.002330566564338124,0.004509137119267371,0.004479303536289656,0.0006691858673221299,0.0007086192613281875,0.004112169638637336,0.008340229747616666,0.0020233003085773516,0.002591292836395278,3
TCGA-KIPAN,logreg_late,0.1,0.9624702237915287,0.9472120827666014,0.9645319214241866,0.9355537594845181,0.9624702237915287,0.9650249379322847,0.9351075926148087,0.9344774431237535,0.9970674949617292,0.9971371463496278,0.9875841350672377,0.11144417399105172,0.05400659308824618,0.04605321792219721,0.00201908726096027,0.004163361809192297,0.0026666751632338816,0.006365416477981934,0.00201908726096027,0.0025292291635452455,0.004700689827376475,0.0047403635909245,0.0004761480730107788,0.0004328955429194268,0.0027929326284290546,0.004276735823581106,0.0015224916277828272,0.0018059316943770795,3
TCGA-KIPAN,logreg_late,0.2,0.9650359247764272,0.9517784282458362,0.9681338244321669,0.9414307275469843,0.9650359247764272,0.9684955392941631,0.9415408951195517,0.9410269863732014,0.9974943845068,0.9976307240149445,0.9887810434284511,0.1048954637845771,0.05153072363535552,0.04412972357201625,0.0024229631449879693,0.0026951887577737455,0.0025313087788378617,0.004339213500581568,0.0024229631449879693,0.002538736312593165,0.004535997843730835,0.004600997689333295,0.00039178779269119154,0.0005335739149274873,0.0030358158139692803,0.005136375388656235,0.0021506494271594815,0.0006359300399760951,3
TCGA-KIPAN,logreg_late,0.25,0.9635330285127184,0.9513996423741989,0.9684105790873746,0.9421066959922069,0.9635330285127184,0.968742537750186,0.9420110930332086,0.941503203894768,0.997029319816577,0.9973430532119885,0.9864535421294605,0.10645831581905953,0.05200827194545444,0.04342160595160425,0.0025468227551756232,0.0030737310451622707,0.003141437997952169,0.00421571442583799,0.0025468227551756232,0.0031959829161436804,0.005720498971842485,0.005786495476884246,0.00014145136551715524,0.0005347432377138868,0.003202553689989115,0.004730952632066621,0.001969157323609709,0.0008179550859078466,3
TCGA-KIPAN,logreg_late,0.5,0.9602987648335386,0.9485390209941338,0.9671158174749336,0.9398853516474145,0.9602987648335386,0.9674316697722509,0.9396728848425747,0.9391182865474121,0.9943248126578293,0.9953929084760943,0.9825217621425413,0.12164768599649371,0.05565478037646867,0.03778847578445011,0.0008834006822538938,0.0035303538187664925,0.0028172470939330017,0.006264993867780396,0.0008834006822538938,0.0027674038674033036,0.004831484698512228,0.005024602472824186,0.0027874506860712197,0.001304366388419007,0.004398099742575913,0.013364448542491662,0.0013773994168498247,0.002774554722264709,3
