dataset,model,include_non_intersection_frac,balanced_accuracy_mean,macro_f1_mean,accuracy_mean,macro_precision_mean,macro_recall_mean,weighted_f1_mean,mcc_mean,cohen_kappa_mean,macro_roc_auc_ovr_mean,weighted_roc_auc_ovr_mean,macro_pr_auc_ovr_mean,log_loss_mean,brier_score_mean,ece_mean,balanced_accuracy_sd,macro_f1_sd,accuracy_sd,macro_precision_sd,macro_recall_sd,weighted_f1_sd,mcc_sd,cohen_kappa_sd,macro_roc_auc_ovr_sd,weighted_roc_auc_ovr_sd,macro_pr_auc_ovr_sd,log_loss_sd,brier_score_sd,ece_sd,n_units
TCGA-KIPAN,pca_logreg,0.25,0.9344462936259889,0.9292495242228797,0.9385717473066869,0.929841226058227,0.9344462936259889,0.938684500664031,0.8941860692780249,0.8922330653262582,0.9760177911306137,0.9770894141474012,0.9461493706891962,0.5342514774189747,0.11242486197808105,0.09904327306052656,0.026970324392151444,0.025676697723977814,0.013180373826623064,0.02098045110353394,0.026970324392151444,0.013287117622388768,0.022801447257958473,0.02353021446678503,0.012265110178345986,0.0065009169498326125,0.027901536900247024,0.1720370018924078,0.021047746532590512,0.009097201370301431,3
TCGA-KIPAN,pca_logreg,0.5,0.9042628986944593,0.9005964388885558,0.9202173913043478,0.9045855863096776,0.9042628986944593,0.920840787324673,0.8568614434854097,0.8548985297937661,0.9686675600265445,0.9712479632842284,0.9265705527030512,0.5798429664888306,0.13945095546609643,0.10011083896734053,0.012022341139760086,0.018863097794799347,0.01044909367313566,0.02283278417756618,0.012022341139760086,0.009803494879484983,0.018293256556818006,0.019277772169234736,0.008553434950596689,0.00332888987072822,0.01520803420370424,0.0929852004639964,0.012947125778195186,0.005225075727635593,3
TCGA-KIPAN,pca_logreg,0.75,0.906239827194563,0.9030684445016658,0.9229229229229229,0.9053060348913906,0.906239827194563,0.9232682140885987,0.8589925671151541,0.8573650312544765,0.9786175636241315,0.9783985398290609,0.9446715686057677,0.4208000538815038,0.1317763895426,0.09044761941294449,0.012486843701191953,0.012481169579644071,0.006555899855550689,0.010726254160822919,0.012486843701191953,0.006327746046885224,0.010862387574167668,0.011486196000121952,0.002025134339252695,0.0013932421703666267,0.008438953641208018,0.031857802285443756,0.010448664548391034,0.004897452129156364,3
TCGA-KIPAN,pca_logreg,1.0,0.8891732859834925,0.8856591093032807,0.9112153559329741,0.8906334423153065,0.8891732859834925,0.9118660205973527,0.8371222397157201,0.8348511088782623,0.975395105368332,0.9767918555943748,0.9412461180249115,0.4124274867172961,0.14712304629032347,0.09308666522963081,0.002944450751857399,0.004120623638438843,0.00221272159726519,0.004525621562398514,0.002944450751857399,0.002071533428287374,0.004210459341671896,0.0040349834440989345,0.0038867569089490613,0.0031200313664586157,0.006924632333401625,0.041599150978202985,0.003769621675305129,0.0010928690512629795,3
TCGA-KIPAN,pnet,0.0,0.9562085698639645,0.9605616445675448,0.9729363350278383,0.973705455217881,0.9562085698639645,0.9719517089868114,0.9552200604954697,0.9539112193288236,0.9960068613399047,0.9954003747915671,0.9920719389295499,0.14019083908217567,0.05716094638798502,0.07498392350620002,0.006325126324008058,0.006849328735294084,0.0016912165068708005,0.003975606991686899,0.006325126324008058,0.0023345519325272566,0.0030193548435271467,0.0031745178800169508,0.0012474410496602752,0.001385998854093733,0.0036284266279123494,0.00851370192768624,0.003177422010855011,0.007018485860406921,3
TCGA-KIPAN,pnet,0.25,0.9572230330675922,0.9566351234979654,0.9628567178767983,0.9615286467165894,0.9572230330675922,0.962665019696451,0.9356991377423154,0.9344962200451489,0.995349753650943,0.996507737240198,0.9873021627117778,0.10717320533838248,0.051623203794508465,0.0365928100225302,0.017682354599534225,0.012344669760917778,0.00863476196118717,0.005055192492842596,0.017682354599534225,0.008966500459823803,0.01492640172279146,0.015459706289985919,0.0014286059029821315,0.0010679573487544244,0.006212002505310665,0.022545372793888317,0.01224675360890031,0.004573190223731499,3
TCGA-KIPAN,pnet,0.75,0.9239052137124707,0.9384545606374534,0.9512846179512846,0.9575634266517875,0.9239052137124707,0.9508583047381701,0.9095900931295967,0.9083530456933401,0.9920072528855556,0.9929842730172616,0.9807803985593605,0.13636728297860937,0.06774564859289366,0.033921139676361275,0.011738880086951484,0.007612004218915767,0.003638911712112825,0.0015885769155385083,0.011738880086951484,0.0038614301878485005,0.006373118106296993,0.006860442078923591,0.0026244351721256055,0.0009463579132912535,0.005116043862680485,0.006925939409582709,0.0038405085599835,0.0006168785939891919,3
TCGA-KIPAN,pnet,1.0,0.9077417515171096,0.9251428135065861,0.9427791419412045,0.9498120948935734,0.9077417515171096,0.9421962190604073,0.8932769150097624,0.8916531599798289,0.9875090595604856,0.9904152670122154,0.9699171887742059,0.17055835872863612,0.0789779444479408,0.035108363477885145,0.007378702038151261,0.004215716316770185,0.003761714198446517,0.002815472831650924,0.007378702038151261,0.0039811630661019835,0.007339344856436674,0.007561730725820161,0.006939151116391065,0.002981621902057295,0.006749454214326193,0.026086496902399954,0.0038817362523469222,0.0009342037291320804,3
TCGA-KIPAN,svm_early,0.0,0.8916976528570731,0.8614189695683253,0.883115468409586,0.85555128492779,0.8916976528570731,0.8676680175431448,0.8355731666445726,0.8345925341007793,0.9864095350980381,0.9883895598237814,0.9852546324833696,0.17403232206606123,0.05955962101137854,0.031945104961363414,0.002046287939091988,0.003626378253087462,0.0033539878689195237,0.004249613847809681,0.002046287939091988,0.0031429945731181797,0.003834513866860025,0.004052396557906348,0.0009593288146285327,0.001142552203247854,0.0031352131173032947,0.021663283310851177,0.004877382237934501,0.0037654969410897124,3
TCGA-KIPAN,svm_early,0.25,0.8804972744988802,0.8526829778684161,0.8951173742589406,0.8410098558728257,0.8804972744988802,0.8744445585782357,0.8207841718880147,0.8197150705006786,0.9823561638762403,0.9865254881333231,0.9701976154030483,0.20133130361362261,0.07416755277206456,0.034710499006821126,0.021817305317814045,0.020401445530002924,0.012292116654403001,0.01629790132000727,0.021817305317814045,0.012249552912562219,0.017633657292118198,0.01799330322508276,0.01023961762902963,0.002631753912562988,0.021156361409864988,0.036861815486244384,0.013888817904469646,0.007342315664025228,3
TCGA-KIPAN,svm_early,0.5,0.8714645754021241,0.8472951202247884,0.8939140846243544,0.8612040799733932,0.8714645754021241,0.8823997810728494,0.8248708446702361,0.8149271200556761,0.9740790160509197,0.9842923119020094,0.954233585521629,0.24248107249623116,0.08687487060248193,0.04528648341978402,0.0062801335441304606,0.011784923476659432,0.022026398619265083,0.015665426437704695,0.0062801335441304606,0.014189188863892616,0.009814875043247212,0.008235646485382492,0.0027043483115836288,0.001210108757217111,0.004044494969008491,0.028060410800246016,0.006905081180520097,0.006131917090808214,3
TCGA-KIPAN,svm_early,0.75,0.9111341734184175,0.9018141382918193,0.9328828828828829,0.9121771556829615,0.9111341734184175,0.9305144116406829,0.8794020326578494,0.8727429132713894,0.975788280337671,0.9846835355042697,0.9548193989324149,0.25129188838191646,0.09477470935392622,0.04427939628333658,0.0025331822814744663,0.005518062455330406,0.0036935391914512104,0.007073647291153148,0.0025331822814744663,0.004345118153462455,0.006745652087389475,0.006623898918445373,0.0018439260847875998,0.0005669793012799645,0.004617591889406589,0.01465337397351472,0.004597641002587562,0.0005839053258185219,3
TCGA-KIPAN,svm_early,1.0,0.9248404530319673,0.9109944269974551,0.9443154457403997,0.9070101764094134,0.9248404530319673,0.9458413213174125,0.8993847676906025,0.8979008212743776,0.9741462160246369,0.9840433334164739,0.951309199139415,0.24039668542504064,0.09068090022735986,0.04212682934889922,0.0014471031798992888,0.000596017863419746,0.0008851823180376057,0.0004094655655290669,0.0014471031798992888,0.000836270986232886,0.0015192295430743958,0.0015674986204371434,0.00028647469769173646,0.00011379435734160549,0.0013360522393097362,0.0024583106613174674,0.0008482920687112005,0.0005134287957299753,3
TCGA-LGG,integrao,0.0,0.6604226463720059,0.6573924969602566,0.6598022964689632,0.6651950510877641,0.6604226463720059,0.6574156511446073,0.32552097271094066,0.3200941368368444,0.7390565151183869,0.7390565151183869,0.741308938560449,0.6054108678163587,0.41607980693301855,0.11886212988844441,0.006488108054680543,0.007247982299585888,0.006519145120909074,0.00591801008265321,0.006488108054680543,0.00725793460834372,0.012326827002535935,0.01301820664923532,0.004664019459063827,0.004664019459063827,0.005096169442008978,0.0030688538702625667,0.0031519072376314785,0.008921821734073253,3
TCGA-LGG,integrao,0.25,0.6564789682545674,0.653052880418288,0.6558008027589405,0.6607595327009131,0.6564789682545674,0.6532446820817591,0.3171280832863832,0.3120619834943517,0.7355447232082174,0.7355447232082174,0.7387546222775735,0.621424098417836,0.42127802557136956,0.11908351181763847,0.008990179890259306,0.010041345356545706,0.008809283275233374,0.00737355739611763,0.008990179890259306,0.010213306241101252,0.016411125197224073,0.017479684084881507,0.00878933987392669,0.00878933987392669,0.007238430989106158,0.021610394972901275,0.007900307926674467,0.004224057043703461,3
TCGA-LGG,integrao,0.5,0.6640201685516786,0.661365976654634,0.663001430511979,0.6673309781803837,0.6640201685516786,0.6614659557808329,0.33129130729654177,0.3268286821335395,0.7455555145415128,0.7455555145415128,0.7514056145505843,0.5971845082890274,0.4104660199653177,0.11385949284193324,0.00886212916821157,0.008915069810115724,0.008874969551606176,0.007371514747174515,0.00886212916821157,0.00925715355282903,0.016204254084572045,0.017515945004480792,0.013941924599727392,0.013941924599727392,0.010506464578014251,0.008007408365749919,0.008873752776645415,0.010459661098127362,3
TCGA-LGG,integrao,0.75,0.671843542698895,0.6691199031206687,0.6707480029048657,0.6751594203582029,0.671843542698895,0.6692431986547248,0.34695362753065656,0.34240155789923227,0.7530917161173108,0.7530917161173108,0.7556567049553674,0.5877633572847755,0.4041363829535886,0.10973787543055251,0.00833533611661802,0.00835426573921181,0.008106019658717387,0.00818456869141664,0.00833533611661802,0.008385932580198657,0.01650642461729541,0.016267359719925874,0.0033095545693642143,0.0033095545693642143,0.0030426051903912985,0.0066800090788720415,0.003964374799605556,0.0051826658039809455,3
TCGA-LGG,integrao,1.0,0.6666705299070793,0.6639852439205934,0.6653708275085086,0.6686061089371327,0.6666705299070793,0.6642160899978805,0.33525590196075344,0.33181525256992556,0.7501220107036367,0.7501220107036367,0.7523042828030239,0.5876018208931212,0.4066231852664804,0.10570266264245358,0.0061671634361566965,0.006022384139080317,0.005953700013703489,0.006460761002177278,0.0061671634361566965,0.005951280152222608,0.012628967485315019,0.012167832993330817,0.007525913556777706,0.007525913556777706,0.00898157531089697,0.008231170030566892,0.006182013945833157,0.007757460428071029,3
TCGA-LGG,logreg_early,0.0,0.634301486560737,0.6319799477611576,0.6345104895104895,0.6371195372854968,0.634301486560737,0.6322965556456382,0.27137935205202374,0.2684053873006433,0.6899147128303912,0.6899147128303912,0.692153252203898,1.2008572614067072,0.5550613393426619,0.24070782530090504,0.013356801446316457,0.014449633630690982,0.013250261821249987,0.012488337030610358,0.013356801446316457,0.014410017581253551,0.0258706231452959,0.026664807381831707,0.011171679208418777,0.011171679208418777,0.009246369296377866,0.04549657255350299,0.02057241289722318,0.015107047858045921,3
TCGA-LGG,logreg_early,0.25,0.654551185772806,0.6522479507286593,0.6552067031820553,0.658953373599054,0.654551185772806,0.6528945200392974,0.3134187655090423,0.3090507310257358,0.7121814961262846,0.7121814961262846,0.7088397691108143,1.1902922113902608,0.529125944009255,0.22762276120503797,0.02709090298732583,0.0276887462436223,0.027062821414356224,0.026490186179050523,0.02709090298732583,0.027920665563208286,0.05358196405100472,0.05396303112978855,0.029878330202925393,0.029878330202925456,0.021683012646239813,0.13672352985637384,0.04476901059442472,0.023901325090440198,3
TCGA-LGG,logreg_early,0.5,0.6591990978362395,0.6573361133958134,0.6594170363157704,0.6618007627812288,0.6591990978362395,0.6578702014575316,0.3209699052296667,0.31796124475475507,0.7205732144897384,0.7205732144897384,0.7209043067819696,1.1366916768359958,0.5202137535982504,0.21900913386641727,0.012717223190562782,0.012203879232294273,0.01265510698381728,0.014141220193201312,0.012717223190562782,0.012254291667748636,0.02680445600200478,0.025386933961784985,0.014772810524155109,0.01477281052415509,0.013594454104139665,0.07568295647939143,0.023553893244055428,0.017345264501178303,3
TCGA-LGG,logreg_early,0.75,0.6654061789986586,0.6632136469574111,0.6645751633986928,0.6678716306950485,0.6654061789986586,0.6633631150792046,0.33324761552148613,0.3299685234685075,0.7226447127097534,0.7226447127097534,0.7228849827757872,1.1543100692001194,0.5144127314627068,0.2177275955717748,0.004724687533191637,0.005636663323514515,0.005038618005806038,0.0037454524957389124,0.004724687533191637,0.0056196593411588155,0.008455379265973704,0.00965818961357784,0.008616336147522453,0.008616336147522453,0.008476817580294957,0.0557087604777025,0.010607864855340387,0.007993494244026346,3
TCGA-LGG,logreg_early,1.0,0.6608210900933077,0.6588720211039677,0.6609372511546425,0.6633733520971824,0.6608210900933077,0.6596079809016014,0.32416330977355545,0.3209964672080433,0.7212051199385087,0.7212051199385087,0.71628869814114,1.1679883402200872,0.516824629378271,0.21744783388029065,0.01362046998577336,0.01347798652512765,0.013149146324977956,0.013651404235100187,0.01362046998577336,0.013256362990789293,0.02727616394484945,0.02709226597877122,0.020155849249142755,0.020155849249142814,0.022026853007782028,0.10797237174272514,0.024767309059771092,0.013943878958081855,3
TCGA-LGG,logreg_late,0.0,0.6647558064036955,0.6608284726780246,0.6633346283346283,0.670954678830744,0.6647558064036955,0.6605618563767904,0.33556323445435204,0.328301646363899,0.7219972695008273,0.7219972695008273,0.727891150772907,0.6110362023019237,0.42547866512023824,0.1161778582871731,0.016052308721535694,0.016132200839641696,0.015663392488296034,0.016022174021320425,0.016052308721535694,0.016006206898117735,0.03205404241893095,0.03181499250781585,0.015783599386938407,0.015783599386938407,0.014599073799223565,0.01025907925256467,0.009516625773985071,0.0038589192101010678,3
TCGA-LGG,logreg_late,0.25,0.6690792960762001,0.6639493145154027,0.6676360632933402,0.6770323336204308,0.6690792960762001,0.6638407789158906,0.3457699348571415,0.3367946882994424,0.7374390979112341,0.7374390979112341,0.7404963271300771,0.6007257070451159,0.4160663372967319,0.1056197404598664,0.02050630558487161,0.02238281248181419,0.02026221050264896,0.01705358490807609,0.02050630558487161,0.02258549652948075,0.037849813673928576,0.04048202186433188,0.01853061749528,0.01853061749528,0.013387791188749472,0.017205812674193653,0.01349338093721859,0.0032058082225764036,3
TCGA-LGG,logreg_late,0.5,0.678088133803795,0.6742202479080657,0.6760593602365753,0.683857972360518,0.678088133803795,0.6739952891719829,0.3618338545216275,0.354173422041922,0.7440946301906757,0.7440946301906757,0.7469746745850111,0.591907305867284,0.40939797861559457,0.10179692864657043,0.00837041207093032,0.008232534476245156,0.00825958075674277,0.009078695576504394,0.00837041207093032,0.008364201867246545,0.0172140096622027,0.01648844498317206,0.002986263042656348,0.002986263042656348,0.003435850922496431,0.001764659420114612,0.0021396137492648744,0.00657593621665406,3
TCGA-LGG,logreg_late,0.75,0.6852694458131451,0.6806965853283343,0.6824183006535948,0.6906026885973778,0.6852694458131451,0.6802063822299295,0.3757600889663532,0.36809476487466647,0.7497552626536367,0.7497552626536366,0.7505669773738392,0.5897522819575326,0.4070739498368725,0.10073463320982763,0.008135279607825742,0.007702969582630719,0.007858644799867118,0.009684355615288708,0.008135279607825742,0.007709158749347951,0.017743933575162223,0.015817337114097735,0.009840966808133332,0.009840966808133308,0.007268740137975947,0.007144876779284628,0.00639962681833763,0.00877726836806227,3
TCGA-LGG,logreg_late,1.0,0.6819037851222237,0.6776367544349702,0.6790326219674045,0.6854637857231772,0.6819037851222237,0.6773384277798891,0.3673177740697315,0.36113687216528584,0.751891779585924,0.751891779585924,0.7486959631532003,0.587157089344985,0.4038220481401444,0.09105632751881793,0.011285369153457889,0.011347504881038972,0.011575684223645489,0.011570665808143085,0.011285369153457889,0.011429686573060713,0.022850999855387272,0.022747500143301496,0.013016147851684956,0.013016147851684956,0.013674481204426228,0.009451738537589707,0.007457774479309088,0.008311019302901443,3
TCGA-LGG,mofa,0.0,0.6677213941811111,0.6623408245832709,0.6659677976344643,0.6756535981329996,0.6677213941811111,0.6619398914917534,0.34318714721212845,0.33407881287556646,0.7271607650269295,0.727160988027627,0.729827573479363,1.3571784985331077,0.4524624186202106,0.14284730851271008,0.013176969260392564,0.013935656992436119,0.012798208037094602,0.011834502240101198,0.013176969260392564,0.013788607375494704,0.025020108207427155,0.026246771359397854,0.008811264859752426,0.008810886681999065,0.010209696889844012,0.7509557587480844,0.023167474080326437,0.01893611461971937,3
TCGA-LGG,mofa,0.25,0.6713576829620002,0.6662593360986125,0.669144858865125,0.6783882785417935,0.6713576829620002,0.6658841234364513,0.349540571306495,0.34093797779239104,0.7327860090149393,0.732785780611933,0.7315557982093054,1.1077927617559122,0.4411723987551735,0.13679398369031767,0.0056336409572868475,0.007191319146013317,0.006850469577231965,0.006298945060923032,0.0056336409572868475,0.007256750469377864,0.01184816491478411,0.012231104662262442,0.0028749147360589895,0.0028752374354065434,0.001967219165827038,0.511308483493733,0.012756824608312666,0.010100421283746159,3
TCGA-LGG,mofa,0.5,0.6740163647603742,0.6687446133558677,0.6710690973349202,0.6811542359347994,0.6740163647603742,0.6681967976931317,0.35499798827486656,0.34546592485570127,0.739317593955722,0.739317541305502,0.7409493332403395,0.8977751610659763,0.4301715647845574,0.12775334818059986,0.010871436382301774,0.010237201514409012,0.009967495691778851,0.010853695247768165,0.010871436382301774,0.010233001583834824,0.0214722724543323,0.020793569715757187,0.015935120301655253,0.015935124636525903,0.014032300843964247,0.4589947958491561,0.020117858349058625,0.0146270200972399,3
TCGA-LGG,mofa,0.75,0.6853265662496693,0.6798655593918946,0.6818954248366014,0.6923772383781136,0.6853265662496693,0.6792121123258346,0.3775601003567565,0.3676907753114098,0.7420293860009307,0.7420294041160851,0.7401233630697783,0.9934763749385042,0.42839899094998685,0.12270940470942014,0.002520962104261006,0.002890374890011122,0.0025823197732206555,0.0024023452668405767,0.002520962104261006,0.002970386411880398,0.004915440592870766,0.004888317948310616,0.004322475428001627,0.004322453769116922,0.0028441696123286727,0.3531929819296175,0.005533410671732459,0.0044249962115733375,3
TCGA-LGG,mofa,1.0,0.6822772729403405,0.6763317515679126,0.6780288350940524,0.6872599098244953,0.6822772729403405,0.6755762308098996,0.36944560613081473,0.36092060398056186,0.7439158260227785,0.7439158260227785,0.7394932140989839,0.8734306925796345,0.424511312582646,0.1164409973186643,0.004927429260978825,0.004152034057691915,0.004361607785179601,0.006108345420757701,0.004927429260978825,0.003981626481354756,0.011014166275792698,0.009360697903899417,0.008255713021589306,0.008255713021589332,0.008608980315668445,0.2049989156388461,0.009191445704065746,0.005775862975888204,3
TCGA-LGG,pca_logreg,0.0,0.6354748514956651,0.6323244146476461,0.6348679098679099,0.6390516301177778,0.6354748514956651,0.6323402440272875,0.2744576090756714,0.2703060362961139,0.6823395812602358,0.6823395751105666,0.6852816729624625,1.184831161706901,0.5224365750851142,0.20329442465233757,0.002437498240483922,0.0024125666415185814,0.0023211669103117435,0.002791351239358911,0.002437498240483922,0.0022941865180367313,0.005149121638853717,0.004844827995304942,0.00019820335242381952,0.00019819380672046296,0.0016131158362040936,0.07857219251084113,0.004862932570900358,0.007953017791187782,3
TCGA-LGG,pca_logreg,0.25,0.6468768242607252,0.6436053351452394,0.6459749753666029,0.6510977412657318,0.6468768242607252,0.6437072494412144,0.29788335166074864,0.29276189651467105,0.6997529239183006,0.6997529636405626,0.698236110988185,1.1098957576689301,0.49961181219121426,0.1846127893953575,0.019863687783121968,0.01901013113076954,0.019237498484900136,0.020860477618209004,0.019863687783121968,0.019215382068972022,0.04070077658907364,0.038808432158025805,0.02454797624764313,0.02454793565861501,0.019346852411899897,0.035444670853849815,0.025960397585901063,0.0113183655017772,3
TCGA-LGG,pca_logreg,0.5,0.6616870608602351,0.65889254181837,0.6607201245386899,0.664997173996405,0.6616870608602351,0.659002423762911,0.32663025594851325,0.3222389547797775,0.7205393960364126,0.7205394255230174,0.7198946414031143,1.063929814442462,0.4776463766299039,0.17435504535627266,0.009133113390323563,0.008704406228123128,0.009159819526055398,0.010065004427367023,0.009133113390323563,0.008880235306978516,0.019117376663350425,0.018086845056731318,0.005989177008839841,0.005989186750474139,0.004979290689774895,0.0073415467834224086,0.01194364123595897,0.008855840977582916,3
TCGA-LGG,pca_logreg,0.75,0.6583968638507933,0.6554217198529969,0.6567755991285403,0.6612654201561284,0.6583968638507933,0.6553500929836891,0.3196229797590107,0.31528283231150955,0.7121919528391412,0.7121922308396682,0.7081259155370323,1.2339422215383493,0.48375808107446144,0.1734204265209943,0.0039033564082054913,0.0042694022548111716,0.004138516123538266,0.0036616106915154712,0.0039033564082054913,0.004253229383248393,0.007559799112036092,0.008089174302969813,0.009699556402241585,0.009699639664845675,0.009600573517290482,0.05286212239660805,0.010951302164183385,0.004607102638431199,3
TCGA-LGG,pca_logreg,1.0,0.6565439353057017,0.6531004263078883,0.6546915644741732,0.6593067291977196,0.6565439353057017,0.6531482819262996,0.31580457158440295,0.3112377115409853,0.7149762559903671,0.7149762327142639,0.709978186790078,1.1288232704409527,0.4797653701298364,0.16613951703653607,0.009508781583809495,0.00960923450314918,0.009510651648324799,0.0095491727472452,0.009508781583809495,0.009620203847353324,0.019068314594934507,0.018914162614702603,0.010034094158652977,0.010033785353747698,0.01014442641163025,0.028310693184800437,0.009137733279603225,0.0053584048771937514,3
TCGA-LGG,pnet,0.0,0.64340778249499,0.6410476622800999,0.6434421134421134,0.6466230194249802,0.64340778249499,0.6412881975609498,0.2899826148771829,0.2865547866823112,0.6958075100129838,0.6958075100129838,0.6972993701645888,0.775093777685155,0.49554823505016915,0.19055085246021064,0.003952151692575878,0.004457581450672162,0.0039045358771813425,0.004042388305593157,0.003952151692575878,0.004401826831589049,0.007945031378647922,0.007994994328907833,0.00462025462294416,0.00462025462294416,0.004518996939179334,0.020775439565560997,0.007276614909707708,0.004245091233032141,3
TCGA-LGG,pnet,0.25,0.6667164407076687,0.6634489902394088,0.6662722908093278,0.6717215295664102,0.6667164407076687,0.6637307759862545,0.3383129655464851,0.33259472790904115,0.7310500636363496,0.7310500636363496,0.7315421204023043,0.6634865292821367,0.4427452984466447,0.14565516316167407,0.02028575295572559,0.021011258480326332,0.020220806890155003,0.019594397170600505,0.02028575295572559,0.02121215201770457,0.039866996059626646,0.0401447284892739,0.02365653086017645,0.02365653086017645,0.02233177423275064,0.05408082000433191,0.029080742750887276,0.024880409158044365,3
TCGA-LGG,pnet,0.5,0.6644679731603257,0.6620795159391456,0.663870556697561,0.6676982807041543,0.6644679731603257,0.6623112425386832,0.332115598284958,0.3280500648267461,0.7282626163414488,0.7282626163414488,0.7317250591636274,0.67172304431587,0.4441395301833822,0.1483151042836156,0.006568920073173283,0.006990289002385011,0.006938604641903972,0.006410337093911779,0.006568920073173283,0.007159611117845434,0.012849968012984827,0.013382613889067443,0.004695437434552975,0.004695437434552975,0.0016452970771509811,0.046054158145386985,0.01507294697411762,0.02055172667798059,3
TCGA-LGG,pnet,0.75,0.6647732899607335,0.6611349674084064,0.6635584604212056,0.6703649637718566,0.6647732899607335,0.6611736719079434,0.33495749038898054,0.3283466180662474,0.7348868799406287,0.7348868799406287,0.7362376142134801,0.6728238446266547,0.44314190366428025,0.1443213611083699,0.012567509493695473,0.01278395407866521,0.012945234821595031,0.013032750804811703,0.012567509493695473,0.012966377790548485,0.025542193672304866,0.025454363746027404,0.013941581898510358,0.013941581898510358,0.010885603229807157,0.05753796037197351,0.024215229568468458,0.025388370682270577,3
TCGA-LGG,pnet,1.0,0.6724310547111857,0.6698237952204242,0.6713163513888153,0.6750776150379739,0.6724310547111857,0.6701128704804774,0.3474723817271033,0.34345069771005104,0.7374512909886896,0.7374512909886896,0.7374614143565225,0.6564606328740744,0.4370136720944062,0.13686939564084336,0.0055603796807017205,0.005223403025082936,0.005407705608015631,0.006100354341379176,0.0055603796807017205,0.005169085916460161,0.011654345263004127,0.011000596483964996,0.009126667907979046,0.009126667907979046,0.010518867104870069,0.02906285505060184,0.014241356848005959,0.012981179142027382,3
TCGA-LGG,svm_early,0.0,0.619622697563874,0.5972379640244757,0.6213817663817663,0.592568129878572,0.619622697563874,0.598631716344947,0.2425221436098796,0.23899686777367948,0.698849063951501,0.698849063951501,0.7024777039940092,1.1040584824347346,0.5467928508184908,0.23704832709395562,0.010973784587806158,0.011764030883856292,0.010778074269805626,0.01048620369279056,0.010973784587806158,0.011685438925475725,0.02146191957167373,0.021869624742082937,0.007110264438820799,0.007110264438820799,0.005154549734024823,0.01726267481086937,0.014562029025708335,0.009700616517555454,3
TCGA-LGG,svm_early,0.25,0.635522776025872,0.6123094903616376,0.6361828377673447,0.6087788790277776,0.635522776025872,0.6130402371438545,0.27528118982745353,0.2709011144682892,0.7123455826616301,0.7123455826616301,0.7118178422375818,1.0955053502742071,0.5276737834793308,0.2276566623634757,0.02231860843522375,0.022310140545439165,0.020845171972737123,0.020845055758759366,0.02231860843522375,0.021656384882928623,0.04390904368492554,0.044374309100893836,0.024747671799605308,0.02474767179960525,0.02119437392426578,0.11445289190759991,0.03977730721403795,0.02018810616290814,3
TCGA-LGG,svm_early,0.5,0.6374118393819131,0.6143272521505456,0.6372939882433554,0.6094622106372362,0.6374118393819131,0.614714195470088,0.27811492945185445,0.27428811513086643,0.7207743978237667,0.7207743978237667,0.7218372315485562,1.045274125020972,0.5183163567578436,0.22196436070908354,0.008251899728537118,0.007351235163726546,0.007293710245267059,0.009150182946621812,0.008251899728537118,0.006780049232815097,0.017666686711340737,0.016442377243293366,0.008818878093523918,0.008818878093523918,0.008199080892185117,0.06140966375585123,0.015877618512757062,0.008801620355757047,3
TCGA-LGG,svm_early,0.75,0.6437175703512086,0.6195854685857597,0.6411111111111111,0.6149711552925233,0.6437175703512086,0.6185611994220503,0.2907766759521469,0.2865876650548104,0.7262802311735239,0.7262802311735239,0.7267681187720791,1.0491108595280956,0.510810615526759,0.2179562205785923,0.0010014682448299058,0.0014592935898635516,0.0017270863087220827,0.000596884289388478,0.0010014682448299058,0.0019943638197334568,0.0017482612964388221,0.002244952083011403,0.00483299980951853,0.00483299980951853,0.0060805856327093444,0.040346485031377,0.006648226931646295,0.0029549089653251614,3
TCGA-LGG,svm_early,1.0,0.6386646833386868,0.6149176420536405,0.6368576471837342,0.6092015976317048,0.6386646833386868,0.6144104797783685,0.27997190204125494,0.2766998093510211,0.7225881798426442,0.7225881798426442,0.7208004834871344,1.0691122163928168,0.5170502698122094,0.2180257048503003,0.011454167056647676,0.01138975545205684,0.011350502409714337,0.011885738022189923,0.011454167056647676,0.01129842751172748,0.02332960751848972,0.02298953685426581,0.01665257818156719,0.01665257818156719,0.01725150727485232,0.0716260348676371,0.020895303271481758,0.011908449010489834,3
